dataset,image_id,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,edge_density,grad_energy,spec_ratio,category
PolypGen_C6,EndoCV2021_C6_0100108,0.3139892,0.23786636,0.16122335,0.34220597,0.29170552,0.21779568,0.0560053,0.40292272,0.31407145,0.017533757,0.0074061155,0.013274016,PolypGen
PolypGen_C6,EndoCV2021_C6_0100068,0.46822172,0.30242935,0.18617348,0.37807795,0.2857834,0.20723332,0.05131927,0.4262618,0.4683013,0.020036168,0.010336745,0.022170622,PolypGen
PolypGen_C6,EndoCV2021_C6_0100093,0.36609897,0.24922524,0.17155337,0.35605964,0.25040215,0.17843731,0.04681524,0.34134322,0.36614203,0.0035913386,0.0037901045,0.0004779128,PolypGen
PolypGen_C6,EndoCV2021_C6_0100013,0.4105416,0.24985379,0.12864952,0.31514248,0.22903258,0.15134443,0.061727233,0.6381583,0.41056213,0.0071600117,0.006839088,0.009346547,PolypGen
PolypGen_C6,EndoCV2021_C6_0100036,0.5145925,0.39579043,0.27009788,0.32911542,0.2866723,0.23905982,0.080549665,0.4557446,0.5147422,0.016146341,0.010810408,0.059972126,PolypGen
PolypGen_C6,EndoCV2021_C6_0100046,0.25880697,0.13097502,0.121644996,0.32646942,0.19322458,0.17648791,0.12861715,0.29964846,0.25884828,0.0036906828,0.0039453655,0.00584539,PolypGen
PolypGen_C6,EndoCV2021_C6_0100034,0.5589453,0.48239687,0.38112327,0.3608332,0.3421124,0.3193425,0.08766977,0.31779698,0.55968875,0.00934728,0.008324166,0.16044617,PolypGen
PolypGen_C6,EndoCV2021_C6_0100011,0.44422185,0.26971635,0.14592351,0.28028464,0.19943726,0.13604356,0.062013097,0.6008354,0.444243,0.006587095,0.0061186636,0.007576196,PolypGen
PolypGen_C6,EndoCV2021_C6_0100085,0.30290082,0.18045841,0.11348443,0.3477364,0.21773505,0.15147391,0.03548967,0.3298171,0.30311182,0.006214313,0.0047121774,0.0021354167,PolypGen
PolypGen_C6,EndoCV2021_C6_0100007,0.47535214,0.25685203,0.14598885,0.30911788,0.20830002,0.14238085,0.052623983,0.6195653,0.47537348,0.009279514,0.008978137,0.005757137,PolypGen
PolypGen_C6,EndoCV2021_C6_0100045,0.330734,0.22802453,0.15613094,0.30400747,0.2287965,0.17277072,0.04959795,0.37532395,0.33087167,0.007324942,0.006193893,0.0058145253,PolypGen
PolypGen_C6,EndoCV2021_C6_0100037,0.50511885,0.36497808,0.20250829,0.39977413,0.3178477,0.21084212,0.062237043,0.41553947,0.50516963,0.008802566,0.006775558,0.012877122,PolypGen
PolypGen_C6,EndoCV2021_C6_0100041,0.31607825,0.17776519,0.09754829,0.3360124,0.20103751,0.1162749,0.03508091,0.3573291,0.31613684,0.0073027583,0.005694983,0.00034191745,PolypGen
PolypGen_C6,EndoCV2021_C6_0100053,0.47360656,0.28491375,0.12285766,0.37510613,0.2518989,0.14836054,0.05433197,0.5059973,0.47365558,0.006869695,0.0057341494,0.008519965,PolypGen
PolypGen_C6,EndoCV2021_C6_0100052,0.31986842,0.18669532,0.1023606,0.33992207,0.2426525,0.16670786,0.043151256,0.5039556,0.3198977,0.005041956,0.004590254,0.007462384,PolypGen
PolypGen_C6,EndoCV2021_C6_0100019,0.53276104,0.38615572,0.26918483,0.35125718,0.2841634,0.22434233,0.06661127,0.45190522,0.53280103,0.0071368637,0.0062915822,0.04242043,PolypGen
PolypGen_C6,EndoCV2021_C6_0100049,0.3293587,0.17637293,0.083292775,0.30954847,0.21801579,0.14247723,0.044168092,0.5348149,0.32940236,0.0040335646,0.004037095,0.0072164354,PolypGen
PolypGen_C6,EndoCV2021_C6_0100040,0.51321906,0.34919527,0.2185067,0.41545412,0.29868412,0.20125233,0.0542083,0.3912148,0.5133789,0.012905093,0.008649343,0.0124903545,PolypGen
PolypGen_C6,EndoCV2021_C6_0100009,0.40079787,0.22472283,0.12510552,0.2128472,0.13620882,0.09079738,0.05431066,0.60060376,0.4008223,0.0069709686,0.006418701,0.0017920524,PolypGen
PolypGen_C6,EndoCV2021_C6_0100061,0.31345117,0.22668281,0.1526085,0.31094682,0.26257643,0.2195803,0.05231803,0.40688217,0.31355098,0.012014854,0.0067811483,0.038434606,PolypGen
PolypGen_C6,EndoCV2021_C6_0100075,0.33807042,0.2903264,0.19073737,0.40983313,0.3675957,0.26053885,0.06344814,0.24772708,0.33845517,0.0029499421,0.003277162,0.0192337,PolypGen
PolypGen_C6,EndoCV2021_C6_0100022,0.555837,0.38841322,0.29327065,0.33772147,0.2726523,0.2293042,0.06045888,0.43299595,0.5559034,0.008557099,0.007939127,0.041467015,PolypGen
PolypGen_C6,EndoCV2021_C6_0100092,0.35558984,0.2363648,0.165942,0.3305953,0.22686665,0.16976255,0.045039162,0.34422848,0.35564443,0.004055748,0.0038961254,0.0065099346,PolypGen
PolypGen_C6,EndoCV2021_C6_0100031,0.39481363,0.27708632,0.19063585,0.3730244,0.31686723,0.27800336,0.053451225,0.45316747,0.3949908,0.0029340277,0.004225278,0.08660108,PolypGen
PolypGen_C6,EndoCV2021_C6_0100059,0.38349482,0.19894792,0.0969498,0.31123805,0.20077585,0.13099954,0.04321228,0.51467687,0.38357008,0.007068866,0.0058226627,0.007882909,PolypGen
PolypGen_C6,EndoCV2021_C6_0100015,0.45588493,0.29050004,0.16460378,0.32268485,0.22873089,0.15104501,0.06519704,0.57834756,0.45591533,0.00601032,0.0064773564,0.0057720873,PolypGen
PolypGen_C6,EndoCV2021_C6_0100030,0.49815395,0.3158314,0.17695968,0.39054176,0.27407077,0.1886166,0.055114295,0.4842823,0.49826518,0.005625482,0.004865455,0.01856819,PolypGen
PolypGen_C6,EndoCV2021_C6_0100005,0.53755355,0.25266606,0.15213473,0.32790315,0.19122627,0.15493254,0.049054537,0.60650116,0.53760827,0.006955536,0.007005613,0.01894242,PolypGen
PolypGen_C6,EndoCV2021_C6_0100020,0.55672413,0.42644155,0.31925613,0.3428194,0.29735684,0.24499726,0.067419104,0.39866233,0.55674964,0.0057513504,0.005341205,0.066966146,PolypGen
PolypGen_C6,EndoCV2021_C6_0100044,0.31445602,0.22419102,0.1603333,0.30407408,0.23244175,0.1875139,0.056746814,0.36194992,0.31525695,0.005642361,0.005701607,0.013639082,PolypGen
PolypGen_C6,EndoCV2021_C6_0100010,0.48155028,0.28674978,0.15701072,0.2500577,0.162988,0.09806671,0.059596248,0.5840085,0.48157215,0.0068716244,0.0060941167,0.0009510031,PolypGen
PolypGen_C6,EndoCV2021_C6_0100089,0.43268952,0.28560907,0.15495749,0.37845308,0.25464132,0.15609016,0.061158914,0.44262353,0.43346506,0.012131076,0.00880578,0.0058420138,PolypGen
PolypGen_C6,EndoCV2021_C6_0100008,0.5125651,0.3091672,0.1780121,0.28294846,0.1905564,0.1273028,0.058984358,0.57123405,0.51259136,0.005368924,0.006606418,0.0028043017,PolypGen
PolypGen_C6,EndoCV2021_C6_0100070,0.3897381,0.21583198,0.11987188,0.35166863,0.20485023,0.1269847,0.043304652,0.44153914,0.3897885,0.0061665704,0.0067825615,0.0032132524,PolypGen
PolypGen_C6,EndoCV2021_C6_0100042,0.3042115,0.15558131,0.09764652,0.33568284,0.21471058,0.15409221,0.035861228,0.51725364,0.30423835,0.0039429013,0.005267887,0.0015263311,PolypGen
PolypGen_C6,EndoCV2021_C6_0100107,0.30946526,0.22288431,0.15170138,0.31026894,0.25449103,0.21318065,0.051914435,0.39664274,0.30958304,0.014330633,0.0077476893,0.034072626,PolypGen
PolypGen_C6,EndoCV2021_C6_0100123,0.22363925,0.14785214,0.103200175,0.26958779,0.20643227,0.16080545,0.035234556,0.30030993,0.22383526,0.0060580634,0.0044954116,0.016310282,PolypGen
PolypGen_C6,EndoCV2021_C6_0100067,0.3422803,0.2226811,0.12023601,0.3547361,0.26846796,0.1849307,0.05263207,0.48639658,0.34235904,0.0056645446,0.005178918,0.019377893,PolypGen
PolypGen_C6,EndoCV2021_C6_0100050,0.49967787,0.3589372,0.2189935,0.42026404,0.34612468,0.23510322,0.05879179,0.40778387,0.4997062,0.0031216242,0.0043761875,0.0055598957,PolypGen
PolypGen_C6,EndoCV2021_C6_0100062,0.38601455,0.299329,0.20861183,0.36672994,0.31031632,0.23825972,0.058342274,0.3547816,0.38607618,0.014510513,0.008351049,0.017074171,PolypGen
PolypGen_C6,EndoCV2021_C6_0100056,0.3663759,0.16083841,0.06268829,0.29675683,0.13844971,0.06689185,0.038773768,0.55889225,0.36640403,0.0051953127,0.0055493503,0.0004952739,PolypGen
PolypGen_C6,EndoCV2021_C6_0100116,0.34186,0.17367305,0.11888183,0.31915435,0.21520068,0.1937865,0.043671988,0.4664572,0.34586546,0.007910879,0.0057663647,0.017784528,PolypGen
PolypGen_C6,EndoCV2021_C6_0100018,0.6229133,0.3783152,0.27867845,0.33322412,0.26112184,0.22534809,0.052548137,0.4857892,0.62298745,0.008635224,0.0071417787,0.05395351,PolypGen
PolypGen_C6,EndoCV2021_C6_0100090,0.41704974,0.27327707,0.1310616,0.35431182,0.24609108,0.14840782,0.06175199,0.47132272,0.417523,0.016562019,0.010616735,0.007328318,PolypGen
PolypGen_C6,EndoCV2021_C6_0100033,0.53308564,0.40233085,0.2671473,0.32777083,0.27718335,0.22132462,0.07920155,0.4630976,0.53319854,0.020697275,0.013267321,0.048793793,PolypGen
PolypGen_C6,EndoCV2021_C6_0100047,0.2493323,0.16780871,0.1264208,0.2903864,0.2241693,0.17159967,0.03328546,0.26955235,0.24950825,0.008233025,0.006139184,0.017579572,PolypGen
PolypGen_C6,EndoCV2021_C6_0100076,0.40515012,0.291248,0.20235717,0.42941356,0.33228105,0.25064263,0.04265656,0.26589742,0.40520662,0.004712095,0.005049312,0.035944734,PolypGen
PolypGen_C6,EndoCV2021_C6_0100072,0.38490248,0.2991183,0.20776042,0.36762348,0.3069201,0.24305694,0.06530169,0.3156744,0.38623574,0.011005498,0.0067634704,0.035881076,PolypGen
PolypGen_C6,EndoCV2021_C6_0100060,0.39258283,0.30249998,0.19279388,0.3739831,0.325324,0.23433277,0.061217483,0.39337,0.39268193,0.014230806,0.0074474984,0.021013213,PolypGen
PolypGen_C6,EndoCV2021_C6_0100103,0.3109793,0.21994217,0.12136548,0.3505931,0.29658684,0.22828962,0.05308624,0.48777968,0.31109846,0.0035291282,0.004674159,0.046407696,PolypGen
PolypGen_C6,EndoCV2021_C6_0100071,0.49508512,0.32604173,0.1960621,0.4424067,0.3125692,0.20395675,0.052906226,0.3922674,0.49516758,0.007932581,0.006408332,0.009032118,PolypGen
PolypGen_C6,EndoCV2021_C6_0100038,0.49393174,0.35740393,0.23440017,0.41430414,0.32263997,0.22846504,0.05586452,0.3732734,0.49396613,0.030629823,0.012231922,0.013225791,PolypGen
PolypGen_C6,EndoCV2021_C6_0100112,0.44779813,0.3010346,0.18440032,0.3571382,0.24841507,0.17131093,0.052791204,0.40572044,0.44783252,0.0073861885,0.0057243863,0.0054639275,PolypGen
PolypGen_C6,EndoCV2021_C6_0100073,0.28628552,0.25189927,0.1774813,0.32332328,0.29729384,0.23217376,0.085360505,0.30559587,0.2905775,0.008770254,0.0068720905,0.010028935,PolypGen
PolypGen_C6,EndoCV2021_C6_0100077,0.4430199,0.31266522,0.24244125,0.4614464,0.34231845,0.2723802,0.03772088,0.24079558,0.4431505,0.011488233,0.0064793,0.016747685,PolypGen
PolypGen_C6,EndoCV2021_C6_0100101,0.29013622,0.24759763,0.1801703,0.30097646,0.28687885,0.24755006,0.078049615,0.30009025,0.2953233,0.009820602,0.006997133,0.049812887,PolypGen
PolypGen_C6,EndoCV2021_C6_0100043,0.28803313,0.21905999,0.15773048,0.2645988,0.21496215,0.16904315,0.056716714,0.33615527,0.28853467,0.0068668015,0.0054293103,0.00744213,PolypGen
PolypGen_C6,EndoCV2021_C6_0100035,0.6016074,0.54271156,0.4472939,0.34614375,0.33484963,0.3146865,0.10732236,0.25752863,0.60507405,0.010027568,0.008900081,0.19806926,PolypGen
PolypGen_C6,EndoCV2021_C6_0100003,0.54123324,0.39072555,0.2739716,0.38098824,0.3047386,0.24780138,0.05883244,0.37633678,0.54129595,0.0048731673,0.0046226536,0.06787616,PolypGen
PolypGen_C6,EndoCV2021_C6_0100065,0.45210668,0.30793843,0.1392754,0.39733395,0.3266632,0.2432984,0.058862347,0.49775764,0.45228174,0.010622589,0.0070950487,0.058239292,PolypGen
PolypGen_C6,EndoCV2021_C6_0100025,0.53721076,0.39362448,0.27602786,0.38557258,0.3093287,0.25339562,0.059498884,0.36990675,0.5373081,0.0059307483,0.0052744406,0.062060185,PolypGen
PolypGen_C6,EndoCV2021_C6_0100004,0.53638077,0.37634987,0.1041196,0.39159992,0.3102257,0.23061846,0.07686847,0.5984767,0.53653914,0.010977045,0.007977945,0.04732398,PolypGen
PolypGen_C6,EndoCV2021_C6_0100028,0.404966,0.27907604,0.18386933,0.38107526,0.3102533,0.2681668,0.058357418,0.46843082,0.40510812,0.003778453,0.0042057554,0.07446663,PolypGen
benchmark_train,88,0.53124344,0.3406831,0.18076256,0.35813883,0.22074856,0.1167243,0.13036868,0.49201044,0.5345392,0.043710213,0.018620208,0.0005787037,5_benchmark
benchmark_train,cju2tqfgw4oat0799rn0g5b2z,0.6275236,0.3774604,0.29439828,0.3182545,0.23037481,0.18980236,0.04335123,0.5165054,0.6276537,0.04169874,0.022009501,0.0063545625,5_benchmark
benchmark_train,149,0.2831756,0.24220537,0.17913345,0.2066328,0.17605864,0.12633193,0.07878631,0.28275105,0.2832863,0.023211444,0.013994269,0.0020073785,5_benchmark
benchmark_train,cju8bafgqrf4x0818twisk3ea,0.53888106,0.26627314,0.15888834,0.3739577,0.19623183,0.1231046,0.04565913,0.5487187,0.5390948,0.038599297,0.016898459,0.00014568453,5_benchmark
benchmark_train,241,0.35956267,0.23258275,0.17414516,0.23446423,0.14967118,0.110479325,0.058450017,0.41071326,0.35988757,0.039803963,0.018774733,0.0011393229,5_benchmark
benchmark_train,cju1cyjb5qtie0993njqne9m3,0.6162947,0.36987013,0.29692844,0.33687776,0.2271487,0.19548427,0.045830455,0.4606423,0.6166189,0.027819473,0.016053004,0.017200997,5_benchmark
benchmark_train,cju5tgbzhjllu08174ca41eus,0.5022334,0.3117925,0.2415721,0.30455813,0.21656641,0.18262316,0.049646076,0.45850524,0.5024867,0.051437862,0.022966737,0.02014642,5_benchmark
benchmark_train,cju2ysg748ru80878sp6j0gm0,0.46292785,0.24407016,0.16340823,0.3253742,0.24930292,0.22230726,0.06194759,0.5962642,0.4640773,0.03998287,0.01952371,0.03314647,5_benchmark
benchmark_train,cju5chrxxawka0871qcj171yz,0.49912262,0.3673106,0.28681892,0.35359767,0.29395232,0.2643863,0.06398388,0.39886594,0.4992962,0.086664274,0.025626738,0.09763715,5_benchmark
benchmark_train,cju884985nlmx0817vzpax3y4,0.63595474,0.38682452,0.2436058,0.33969507,0.26247725,0.2408033,0.06310345,0.5770828,0.6361707,0.104132436,0.027437761,0.040637843,5_benchmark
benchmark_train,cju34fojcctcf0799ebolbvkn,0.64442307,0.35117608,0.23791492,0.3359421,0.21748863,0.15730253,0.053907406,0.56336236,0.64472294,0.014987355,0.014820681,0.0040417966,5_benchmark
benchmark_train,cju410dnfl0960755y8lu8d79,0.5746667,0.3123938,0.20913823,0.30612406,0.21869847,0.18868732,0.052683122,0.5666243,0.5749958,0.057844445,0.025259336,0.030123232,5_benchmark
benchmark_train,cju1bhnfitmge0835ynls0l6b,0.4250463,0.24184759,0.19702974,0.30825338,0.22773132,0.20506516,0.04039399,0.4787947,0.42525843,0.01968318,0.014272652,0.04161898,5_benchmark
benchmark_train,cju31y80qbawn0801twwm2l5s,0.38733834,0.2259935,0.14808759,0.38259956,0.24139006,0.16937095,0.053184316,0.4621559,0.38770062,0.024725284,0.013133336,0.0048534553,5_benchmark
benchmark_train,269,0.39221147,0.23782308,0.18359286,0.28508383,0.19182825,0.15677316,0.041911144,0.42785072,0.392532,0.06225586,0.026368933,0.011583116,5_benchmark
benchmark_train,480,0.42369393,0.27638108,0.20750168,0.3076725,0.20106326,0.14365003,0.24709825,0.45918897,0.43162486,0.03152127,0.014980493,0.016990378,5_benchmark
benchmark_train,cju8828oxnool0801qno9luhr,0.691344,0.35122022,0.25138497,0.31032476,0.21676756,0.1845193,0.044037174,0.6225092,0.6914792,0.10096037,0.03184225,0.021862516,5_benchmark
benchmark_train,cju77re6fz5bb0817vp9redjg,0.39020535,0.21340762,0.1360782,0.23441389,0.15432498,0.11750138,0.04864268,0.563124,0.39030764,0.068908386,0.027182704,0.0030239788,5_benchmark
benchmark_train,344,0.2914519,0.2114725,0.1523177,0.22563551,0.16858181,0.11736087,0.057680592,0.3692857,0.29162696,0.017650463,0.01161353,0.0010489004,5_benchmark
benchmark_train,cju45qbf3n9sa0987oonbkly9,0.49146983,0.31026784,0.24436073,0.28601193,0.19444384,0.15672514,0.04508571,0.4401016,0.49160075,0.011748259,0.011693038,0.0033267527,5_benchmark
benchmark_train,217,0.4007801,0.25593936,0.17178021,0.3306895,0.21956906,0.14167556,0.05175734,0.42892176,0.401077,0.023618344,0.015027648,0.0015190972,5_benchmark
benchmark_train,165,0.6216247,0.44089666,0.2278906,0.36620274,0.27856094,0.18377319,0.14323014,0.511239,0.624408,0.03285952,0.014900815,0.0020525898,5_benchmark
benchmark_train,cju1fm3id6gl50801r3fok20c,0.5353278,0.31788275,0.22786887,0.30740118,0.20339546,0.15769127,0.0476767,0.4973339,0.5354647,0.021996355,0.014434426,0.0070757717,5_benchmark
benchmark_train,cju1gghyjwxt80835vx0wgxw0,0.46356755,0.30613968,0.24306783,0.2910229,0.20670092,0.18050478,0.046654727,0.41610265,0.46373484,0.031469457,0.017109837,0.004745684,5_benchmark
benchmark_train,cju2zo0fwzv580988qlijd2xa,0.6331565,0.35107538,0.25770354,0.3294689,0.19907461,0.15386896,0.04841892,0.51871157,0.6334696,0.01993384,0.014625676,0.005455158,5_benchmark
benchmark_train,367,0.3970632,0.26054522,0.19012992,0.3235429,0.19128063,0.121829934,0.080071636,0.3620311,0.39849564,0.012939453,0.010633344,0.0010941117,5_benchmark
benchmark_train,cju16fpvhzypl0799p9phnlx6,0.57993764,0.33783135,0.25932977,0.32576758,0.22776252,0.19545531,0.047098037,0.50072783,0.580259,0.045535933,0.018837605,0.02262168,5_benchmark
benchmark_train,cju5nxkujgscq0817l9gss626,0.5886219,0.28799298,0.1764692,0.25766554,0.15938051,0.11183781,0.049339175,0.64433336,0.58878833,0.07537252,0.025358468,0.0010803846,5_benchmark
benchmark_train,cju2y5zas8m7f0801d34g5owq,0.38570362,0.24480414,0.19643128,0.27262732,0.18314314,0.15484941,0.052490707,0.45535493,0.3859292,0.06396289,0.023071766,0.004403372,5_benchmark
benchmark_train,150,0.28360513,0.2422103,0.179242,0.20429958,0.17448412,0.1260436,0.078242175,0.28459892,0.2837194,0.022488065,0.014603849,0.0026674625,5_benchmark
benchmark_train,cju41nz76lcxu0755cya2qefx,0.48949128,0.2935311,0.23328225,0.3152364,0.21611051,0.18734854,0.049502432,0.4966676,0.489728,0.029826961,0.015770521,0.011726272,5_benchmark
benchmark_train,cju2hgsptlfam0835o3b59h1o,0.6526703,0.3611655,0.27097088,0.3411915,0.23990579,0.19680338,0.043704133,0.54208595,0.6528039,0.051250715,0.022061048,0.020972699,5_benchmark
benchmark_train,337,0.3695732,0.2691753,0.16522112,0.30483097,0.22520362,0.12731887,0.092181675,0.4089369,0.3706848,0.045247395,0.017615113,0.0029568141,5_benchmark
benchmark_train,cju88gx09o2vk0818610zody3,0.5389647,0.28889278,0.2093237,0.31400612,0.19271243,0.1499567,0.044045314,0.5530133,0.5392204,0.025719726,0.015518854,0.0024093078,5_benchmark
benchmark_train,cju2t16vuucaq0835xcpsivn2,0.4866299,0.26963535,0.20642802,0.25966,0.17168716,0.14150885,0.04169463,0.5125648,0.48681042,0.01914122,0.012801467,0.010836194,5_benchmark
benchmark_train,467,0.37625486,0.26824957,0.1990367,0.33659977,0.22621158,0.14456625,0.25730118,0.40678915,0.38398898,0.037751373,0.015879365,0.004014757,5_benchmark
benchmark_train,cju5xneamme2p0801qdf7fdwv,0.5415362,0.35364157,0.28596544,0.28294927,0.23085915,0.19812272,0.056194805,0.45644963,0.54180264,0.040440034,0.02129384,0.025946174,5_benchmark
benchmark_train,408,0.5180996,0.36598212,0.25101992,0.31988883,0.24962407,0.1809628,0.113938436,0.4297093,0.5202964,0.03462276,0.018230023,0.041784216,5_benchmark
benchmark_train,451,0.45675316,0.30042386,0.2267347,0.27501193,0.17771527,0.12936832,0.047552615,0.38565364,0.4570376,0.06257234,0.024703715,0.0002983941,5_benchmark
benchmark_train,168,0.6134658,0.41494334,0.20125185,0.36057281,0.25103554,0.14272057,0.14099237,0.5422867,0.616302,0.02653899,0.014516429,0.00014467593,5_benchmark
benchmark_train,338,0.4630263,0.32485065,0.18343127,0.33184227,0.22591019,0.11867388,0.108584404,0.44607082,0.46473524,0.023862485,0.015431378,0.0073242188,5_benchmark
benchmark_train,cju88msmoo3470817m441j4sg,0.48736635,0.2823886,0.13310173,0.3234151,0.2484266,0.16880405,0.063882,0.6363486,0.487649,0.036284707,0.019651582,0.013965332,5_benchmark
benchmark_train,cju2ulk385h170799rlklxob0,0.57120526,0.35689378,0.2542095,0.33391458,0.24054411,0.20060806,0.056634203,0.5094824,0.57140076,0.062125027,0.022949245,0.033852577,5_benchmark
benchmark_train,cju1djtprvd7b0988thwwrg09,0.5249592,0.36870682,0.30723873,0.36532035,0.2956917,0.26843104,0.050871924,0.39788476,0.5250834,0.025218673,0.01547804,0.0814873,5_benchmark
benchmark_train,cju8c5223s8j80850b4kealt4,0.62368876,0.36939472,0.28515983,0.30713528,0.22840165,0.20012839,0.047863424,0.52214575,0.62383974,0.045857243,0.02373776,0.030111376,5_benchmark
benchmark_train,cju336l68y7if0993wf092166,0.3840134,0.2512268,0.20158204,0.33181936,0.23704891,0.19911888,0.041689422,0.39738485,0.3841825,0.03348005,0.016771391,0.0081329495,5_benchmark
benchmark_train,370,0.3892784,0.2558909,0.18787968,0.3133905,0.18710874,0.119362846,0.072553575,0.35939783,0.39044312,0.013264974,0.009904061,0.00048828125,5_benchmark
benchmark_train,78,0.3313928,0.23460075,0.15779038,0.23203188,0.16443977,0.1130034,0.0624994,0.3980837,0.33162594,0.047426578,0.018003682,0.0024142796,5_benchmark
benchmark_train,224,0.41696855,0.2638981,0.174934,0.28061312,0.18505234,0.11509721,0.05296782,0.4515465,0.41731885,0.03391746,0.017502693,9.042245e-05,5_benchmark
benchmark_train,cjz14qsk2wci60794un9ozwmw,0.44527867,0.3018131,0.19903043,0.3458092,0.25962284,0.19850461,0.09734921,0.5965021,0.49223766,0.04003424,0.01991179,0.0044945986,5_benchmark
benchmark_train,cju2qvuj1s9ok0835tp2k4ozh,0.43207917,0.24256775,0.18631475,0.2778505,0.22715499,0.20306437,0.04547109,0.53408206,0.43238053,0.022841668,0.014025314,0.042916063,5_benchmark
benchmark_train,525,0.50715023,0.32617638,0.26207617,0.31354898,0.22522207,0.18814868,0.046949293,0.38254732,0.5077536,0.038908783,0.019448152,0.039713543,5_benchmark
benchmark_train,cju6vucxvvlda0755j7msqnya,0.7063877,0.36642435,0.2407026,0.33798268,0.2112029,0.1624355,0.04937271,0.572143,0.70669186,0.03835914,0.020255001,0.0146841975,5_benchmark
benchmark_train,413,0.3437841,0.2540047,0.18855612,0.25700262,0.20055135,0.14035837,0.05580886,0.3538548,0.3439946,0.032181352,0.017799411,0.00080475985,5_benchmark
